query,portfolio_mode,index,scalar_name,scalar_family,graph_mode,elapsed_s,heap_pops,expanded_nodes,edge_scans,route_found,L,H,avg_pop,avg_width,road_changes,elementary,repeated_vertex_count,feasible,normalized_violation_score
paris_bures,adaptive,18,high_elevation_weak_length,high_elevation,certified,0.09363619999930961,15837,14990,30789,True,24973.0,337.70000053942204,200.7284267008369,16.52785007808433,66,True,0,False,1.0054
paris_bures,adaptive,19,high_elevation_medium_length,high_elevation,certified,0.0945205000025453,15843,15000,30811,True,24973.0,337.70000053942204,200.7284267008369,16.52785007808433,66,True,0,False,1.0054
paris_bures,adaptive,20,high_elevation_strong_length,high_elevation,certified,0.09374789999856148,15876,15027,30873,True,24973.0,337.70000053942204,200.7284267008369,16.52785007808433,66,True,0,False,1.0054
paris_bures,adaptive,21,high_elevation_width,high_elevation,certified,0.09130400000140071,15522,14597,30026,True,27777.0,358.4000024572015,153.54789934118156,13.777225762321345,87,True,0,False,0.4446
paris_bures,adaptive,22,high_elevation_pop,high_elevation,certified,0.09504149999702349,16085,15200,31261,True,25130.0,346.0000010430813,218.87369677676085,17.974930362116993,63,True,0,False,0.974
paris_bures,adaptive,23,high_elevation_width_pop,high_elevation,certified,0.09237759999814443,15724,14797,30447,True,26030.0,318.70000087469816,207.47353054168266,15.70553207837111,73,True,0,False,0.8129999912530184
paris_bures,adaptive,24,slope_inverse_beta_5,nonlinear_high_elevation,certified,0.09439289999863831,15834,14979,30762,True,24973.0,337.70000053942204,200.7284267008369,16.52785007808433,66,True,0,False,1.0054
paris_bures,adaptive,25,slope_inverse_beta_12_width_pop,nonlinear_high_elevation,certified,0.09371530000498751,15600,14666,30211,True,30177.0,360.60000132769346,213.04066010537827,14.228717234980284,87,True,0,False,0.39399998672306535
paris_bures,adaptive,26,slope_exp_beta_150_width,nonlinear_high_elevation,certified,0.09367380000185221,15864,14655,30141,True,29768.0,483.3000026717782,142.94423542058587,13.447829884439667,125,True,0,False,0.047038430529427536
paris_bures,adaptive,27,slope_exp_beta_250_width_pop_light,nonlinear_high_elevation,certified,0.09345259999827249,15838,14631,30105,True,30112.0,459.3000024482608,142.28905419766207,12.763516206163656,128,True,0,False,0.051406305348919545
paris_bures,adaptive,28,slope_exp_beta_8,nonlinear_high_elevation,certified,0.09361359999456909,15797,14928,30646,True,25025.0,349.600000731647,203.88635364635365,16.691908091908093,65,True,0,False,0.995
paris_bures,adaptive,29,slope_exp_beta_400_width_light,nonlinear_high_elevation,certified,0.09443820000160486,16020,14688,30187,True,28857.0,411.20000317692757,158.1631493225214,14.747028450635895,97,True,0,False,0.2286
paris_bures,adaptive,30,slope_exp_beta_16_width_pop,nonlinear_high_elevation,certified,0.09256060000188882,15392,14442,29744,True,30103.0,356.4000009819865,213.89884729096767,14.30721190579012,84,True,0,False,0.4359999901801348
paris_bures,adaptive,31,adaptive_popularity_r1,hinge,certified,0.08811340000102064,15702,14736,30348,True,30031.0,348.70000068843365,215.1658286437348,14.397622456794645,84,True,0,False,0.5129999931156636
paris_bures,adaptive,32,adaptive_popularity_r2,hinge,certified,0.08946309999737423,15950,14986,30839,True,30372.0,350.50000062584877,218.338864743843,14.835703937837481,88,True,0,False,0.4949999937415123
paris_bures,adaptive,33,adaptive_popularity_r3,hinge,certified,0.08958659999916563,15978,15018,30897,True,30722.0,362.3000007420778,226.9205455373999,15.121736866089448,86,True,0,False,0.37699999257922173
paris_bures,adaptive,34,adaptive_popularity_r4,hinge,certified,0.09085070000583073,16069,15106,31082,True,30722.0,362.3000007420778,226.9205455373999,15.121736866089448,86,True,0,False,0.37699999257922173
paris_bures,adaptive,35,adaptive_popularity_r5,hinge,certified,0.09145210000133375,16063,15134,31110,True,30722.0,362.3000007420778,226.9205455373999,15.121736866089448,86,True,0,False,0.37699999257922173
paris_bures,adaptive,36,adaptive_popularity_r6,hinge,certified,0.09210760000132723,16065,15126,31091,True,30722.0,362.3000007420778,226.9205455373999,15.121736866089448,86,True,0,False,0.37699999257922173
paris_bures,adaptive,37,adaptive_popularity_r7,hinge,certified,0.09239430000161519,16065,15126,31091,True,30722.0,362.3000007420778,226.9205455373999,15.121736866089448,86,True,0,False,0.37699999257922173
paris_bures,adaptive,38,adaptive_popularity_r8,hinge,certified,0.09079620000557043,16065,15126,31091,True,30722.0,362.3000007420778,226.9205455373999,15.121736866089448,86,True,0,False,0.37699999257922173
paris_bures,adaptive,1,shortest_length,physical_length,geometric,0.02624389999982668,8988,8525,17355,True,25592.0,327.20000004023314,172.451430134417,20.966903719912473,46,True,0,False,0.8816
paris_bures,adaptive,2,pop_width_reference,hinge,geometric,0.05480820000229869,8872,8380,17102,True,31818.0,405.4000004827976,199.87063926079577,14.164938085360488,105,True,0,True,0.0
paris_bures,adaptive,3,hinge_width_strong,hinge,geometric,0.047960500000044703,8808,8277,16904,True,33104.0,411.3000008687377,178.94003745770902,13.214566215563075,110,True,0,True,0.0
paris_bures,adaptive,4,hinge_width_very_strong,hinge,geometric,0.047662400000263005,8686,8154,16677,True,33587.0,422.1000006943941,178.4262958882901,13.269121981719117,108,True,0,True,0.0
paris_bures,adaptive,5,hinge_pop_strong,hinge,geometric,0.050030999998853076,9154,8584,17517,True,31162.0,392.19999942183495,215.92616006674797,16.565528528335793,89,True,0,False,0.10436856855571956
paris_bures,adaptive,6,hinge_pop_very_strong,hinge,geometric,0.051797100000840146,9345,8775,17921,True,31503.0,393.99999935925007,218.9770498047805,16.96441608735676,93,True,0,False,0.13096107249045066
