part,benchmark,query_id,pair_type,via_vertex,before_repeated_vertex_count,before_L,before_H,before_avg_pop,before_avg_width,after_removed_loops,after_removed_edges,after_removed_length,after_removed_elevation,after_elementary,after_L,after_H,after_avg_pop,after_avg_width,after_road_changes,after_violations,after_normalized_violation_score,after_validation_passed,after_repeated_vertex_count,after_feasible,scalar_name,family,profile_feasible_count,exact_elementary_feasible_count,non_elementary_count,forward_tree_time_s,backward_tree_time_s,profile_scan_s,reconstruction_s,solved,best_exact_route,nearest_profile,lambda
A_loop_erasure,holdout,holdout_anchor_south_north_09_multi_tight,"S,P",17618,14,51278.0,508.09999660402536,202.47059167674246,13.212781309723468,11,43,6787.0,18.100000143051147,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 5069.470000000001, ""popularity_low"": 0.0, ""width_high"": 0.1965623725909822}",1.2819282823955909,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_09_multi_tight,"S,P",19065,14,51304.0,505.7999965623021,201.96735147356932,13.208619210977702,11,43,6813.0,15.800000101327896,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 5069.470000000001, ""popularity_low"": 0.0, ""width_high"": 0.1965623725909822}",1.2819282823955909,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"P,S",5646,22,48355.0,578.2000020071864,216.3745424464895,13.311446592906629,22,82,11150.0,197.60000280290842,True,37205.0,380.599999204278,212.01037494960354,14.63902701249832,125,"{""elevation_high"": 0.0, ""elevation_low"": 20.36000141799451, ""length_high"": 0.0, ""length_low"": 10868.559999999998, ""popularity_low"": 0.0, ""width_high"": 1.3082214719891496}",1.106611223563047,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"P,S",5647,23,49373.0,593.9000018164515,217.10908796305674,13.140076560063193,23,84,12168.0,213.30000261217356,True,37205.0,380.599999204278,212.01037494960354,14.63902701249832,125,"{""elevation_high"": 0.0, ""elevation_low"": 20.36000141799451, ""length_high"": 0.0, ""length_low"": 10868.559999999998, ""popularity_low"": 0.0, ""width_high"": 1.3082214719891496}",1.106611223563047,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"P,S",12317,23,48645.0,590.0000021979213,216.47961763798952,13.261897420084285,23,84,11440.0,209.40000299364328,True,37205.0,380.599999204278,212.01037494960354,14.63902701249832,125,"{""elevation_high"": 0.0, ""elevation_low"": 20.36000141799451, ""length_high"": 0.0, ""length_low"": 10868.559999999998, ""popularity_low"": 0.0, ""width_high"": 1.3082214719891496}",1.106611223563047,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",1875,9,50666.0,503.6999965310097,203.84113606757984,13.311984368215372,6,33,6175.0,13.700000070035458,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",1878,9,50666.0,503.6999965310097,203.84113606757984,13.311984368215372,6,33,6175.0,13.700000070035458,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",1879,9,50666.0,503.6999965310097,203.84113606757984,13.311984368215372,6,33,6175.0,13.700000070035458,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",1880,9,50666.0,503.6999965310097,203.84113606757984,13.311984368215372,6,33,6175.0,13.700000070035458,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",1881,9,50666.0,503.6999965310097,203.84113606757984,13.311984368215372,6,33,6175.0,13.700000070035458,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",1882,9,50666.0,503.6999965310097,203.84113606757984,13.311984368215372,6,33,6175.0,13.700000070035458,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",1883,9,50666.0,503.6999965310097,203.84113606757984,13.311984368215372,6,33,6175.0,13.700000070035458,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",1884,9,50666.0,503.6999965310097,203.84113606757984,13.311984368215372,6,33,6175.0,13.700000070035458,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",5342,9,50666.0,503.6999965310097,203.84113606757984,13.311984368215372,6,33,6175.0,13.700000070035458,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",5504,11,50879.0,505.49999649077654,203.92232551740403,13.31629945557106,8,41,6388.0,15.500000029802322,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",5505,11,50879.0,505.49999649077654,203.92232551740403,13.31629945557106,8,41,6388.0,15.500000029802322,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",5516,11,50879.0,505.49999649077654,203.92232551740403,13.31629945557106,8,41,6388.0,15.500000029802322,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",5569,18,52004.0,509.19999647140503,201.53290131528345,13.292727482501347,15,60,7513.0,19.200000010430813,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",5571,9,50666.0,503.6999965310097,203.84113606757984,13.311984368215372,6,33,6175.0,13.700000070035458,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",5572,10,50676.0,503.6999965310097,203.85123135211936,13.310344147130792,7,35,6185.0,13.700000070035458,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",7442,9,50968.0,505.3999965786934,203.62066394600532,13.31953382514519,6,36,6477.0,15.400000117719173,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",7443,9,50968.0,505.3999965786934,203.62066394600532,13.31953382514519,6,36,6477.0,15.400000117719173,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",9720,9,50968.0,505.3999965786934,203.62066394600532,13.31953382514519,6,36,6477.0,15.400000117719173,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",12162,7,48606.0,498.09999649971724,201.69398839649426,13.122145414146402,4,18,4115.0,8.100000038743019,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",12816,6,48756.0,598.3999965190887,201.0200385593568,13.302157683156945,5,15,3628.0,74.50000065565109,True,45128.0,523.8999958634377,196.69152189328133,13.165662116645985,138,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 2945.5599999999977, ""popularity_low"": 3.507948044039722, ""width_high"": 0.0}",0.29990999319858075,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",12817,7,49198.0,598.7999965250492,200.91204927029554,13.227570226431968,6,17,4070.0,74.90000066161156,True,45128.0,523.8999958634377,196.69152189328133,13.165662116645985,138,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 2945.5599999999977, ""popularity_low"": 3.507948044039722, ""width_high"": 0.0}",0.29990999319858075,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",13461,19,52152.0,511.09999644756317,201.0262501917472,13.28338318760546,16,62,7661.0,21.099999986588955,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",14053,10,50822.0,504.99999648332596,203.91794891975917,13.314411081814962,7,36,6331.0,15.000000022351742,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",14054,11,50879.0,505.49999649077654,203.92232551740403,13.31629945557106,8,41,6388.0,15.500000029802322,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",15099,7,48842.0,598.6999965310097,201.11508537733917,13.305147209368986,6,17,3714.0,74.80000066757202,True,45128.0,523.8999958634377,196.69152189328133,13.165662116645985,138,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 2945.5599999999977, ""popularity_low"": 3.507948044039722, ""width_high"": 0.0}",0.29990999319858075,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",16540,11,50901.0,505.79999650269747,203.92121962240427,13.31702717038958,8,42,6410.0,15.800000041723251,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",16563,9,50734.0,504.99999648332596,203.89352308116844,13.311487365474829,6,34,6243.0,15.000000022351742,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",16567,16,51598.0,507.39999651908875,202.8283460599248,13.318636381255088,13,54,7107.0,17.40000005811453,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",16572,15,51520.0,507.09999652951956,203.23227872670807,13.323660714285714,12,52,7029.0,17.10000006854534,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",16574,20,52318.0,511.2999964505434,200.41696930310792,13.272965327420772,17,64,7827.0,21.299999989569187,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",16575,17,51978.0,509.0999964699149,201.61020046942937,13.294374543075916,14,56,7487.0,19.100000008940697,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",16576,18,52004.0,509.19999647140503,201.53290131528345,13.292727482501347,15,60,7513.0,19.200000010430813,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",16577,18,52004.0,509.19999647140503,201.53290131528345,13.292727482501347,15,60,7513.0,19.200000010430813,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",16579,20,52210.0,510.2999964952469,200.80591840643555,13.279735682819384,17,64,7719.0,20.30000003427267,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",16583,19,52148.0,509.7999964952469,201.03990565314106,13.283635038735905,16,62,7657.0,19.80000003427267,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",16585,20,52266.0,510.69999647140503,200.6085983239582,13.276221635480045,17,64,7775.0,20.700000010430813,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",16926,6,48418.0,498.09999649971724,201.4870089636086,13.134268247346029,3,16,3927.0,8.100000038743019,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",17618,14,51278.0,508.09999660402536,202.47059167674246,13.212781309723468,11,43,6787.0,18.100000143051147,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",17842,9,50666.0,503.6999965310097,203.84113606757984,13.311984368215372,6,33,6175.0,13.700000070035458,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",17844,12,51077.0,505.9999965056777,203.87325019088826,13.322826321044698,9,44,6586.0,16.000000044703484,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",18031,6,48552.0,500.79999642819166,200.91798484099522,13.12561789421651,3,16,4061.0,10.799999967217445,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",18032,5,48278.0,496.9999964758754,201.3318281618957,13.143357222751565,2,14,3787.0,7.000000014901161,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",18448,8,48916.0,598.8999965339899,201.1966023387031,13.307711178346553,7,24,3788.0,75.00000067055225,True,45128.0,523.8999958634377,196.69152189328133,13.165662116645985,138,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 2945.5599999999977, ""popularity_low"": 3.507948044039722, ""width_high"": 0.0}",0.29990999319858075,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",18449,8,48916.0,598.8999965339899,201.1966023387031,13.307711178346553,7,24,3788.0,75.00000067055225,True,45128.0,523.8999958634377,196.69152189328133,13.165662116645985,138,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 2945.5599999999977, ""popularity_low"": 3.507948044039722, ""width_high"": 0.0}",0.29990999319858075,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",18450,8,48916.0,598.8999965339899,201.1966023387031,13.307711178346553,7,24,3788.0,75.00000067055225,True,45128.0,523.8999958634377,196.69152189328133,13.165662116645985,138,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 2945.5599999999977, ""popularity_low"": 3.507948044039722, ""width_high"": 0.0}",0.29990999319858075,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",19060,11,51184.0,504.29999655485153,202.36396139418568,13.227864176305095,8,37,6693.0,14.300000093877316,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",19061,11,50872.0,504.79999655485153,203.46267101745556,13.278325994653247,8,37,6381.0,14.800000093877316,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",19062,12,50946.0,505.29999655485153,203.2557413732187,13.266301574215836,9,39,6455.0,15.300000093877316,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",19063,13,50970.0,505.39999655634165,203.19252501471453,13.262409260349225,10,41,6479.0,15.400000095367432,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",19064,13,51040.0,505.699996560812,202.94586598746082,13.26028605015674,10,41,6549.0,15.70000009983778,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
A_loop_erasure,holdout,holdout_anchor_south_north_28_quality_conflict,"S,P",19065,14,51304.0,505.7999965623021,201.96735147356932,13.208619210977702,11,43,6813.0,15.800000101327896,True,44491.0,489.9999964609742,197.70735654402014,13.410914566991076,136,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 3582.5599999999977, ""popularity_low"": 2.4921133933009116, ""width_high"": 0.08010902648190665}",0.3647678353975161,True,0,False,,,,,,,,,,,,,
