benchmark,query_id,pair_id,category,tightness,tags,source,target,row_type,pair_type,graph_mode,Lmin,Lmax,Hmin,Hmax,Pmin,Wmax,witness_route_id,witness_generator,witness_scalar_name,witness_L,witness_H,witness_avg_pop,witness_avg_width,witness_road_changes,shortest_violation_score,shortest_violated_constraints,route_found,feasible,L,H,avg_pop,avg_width,road_changes,via_vertex,orientation,elementary,repeated_vertex_count,validation_passed,profile_feasible_count,exact_feasible_count,non_elementary_count,rejected_validation_count,rejected_exact_box_count,via_vertices_scanned,tree_computation_s,profile_scan_s,first_hit_reconstruction_s,exhaustive_reconstruction_s,time_to_first_feasible,exhaustive_total_s,reconstructed_before_first_hit,reconstructed_exhaustive,normalized_violation_score,violations,violated_constraints,nearest_candidate_or_profile,member_pair_types,same_scalar_profile_scan_s,additional_mixed_profile_scan_s,same_scalar_reconstruction_s,mixed_reconstruction_s,first_hit_non_elementary_rejections,first_hit_validation_rejections,first_hit_exact_box_rejections
holdout,holdout_anchor_east_west_09_multi_tight,anchor_east_west,MULTI_TIGHT,tight,MULTI_TIGHT|POP_ACTIVE|WIDTH_ACTIVE|tight,9171,5495,union,MIXED-VIA-2,full,40693.085,43940.098,543.0270026385784,630.6120030641556,144.60980815290853,12.473733074059144,anchor_east_west:holdout_non_frozen_via:hinge_width_strong:via16003,non_frozen_same_scalar_via,hinge_width_strong,42169.0,583.9000028371811,149.60980815290853,11.823733074059144,160,4.401302058230135,length_low|elevation_low|width_high,False,False,,,,,,,,,,,0,0,0,0,0,84964,0.6810954999964451,0.23230019999027718,2.1000014385208488e-06,1.9999861251562834e-06,,0.9133976999728475,,0,0.008893793899674547,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 1.2861298295834445, ""width_high"": 0.1059207585088533}",popularity_low|width_high,"{""metrics"": {""avg_pop"": 143.32367832332508, ""avg_width"": 12.579653832567997, ""elevation"": 551.0000022128224, ""length"": 42465.0, ""popularity_length"": 6086240.0, ""road_changes"": 165, ""width_length"": 534195.0}, ""normalized_violation_score"": 0.008893793899674547, ""pair_type"": ""S,P"", ""via_vertex"": 5305, ""violations"": {""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 1.2861298295834445, ""width_high"": 0.1059207585088533}}","P,P|P,S|S,P|S,S",0.11711700000159908,0.1151831999886781,9.00006853044033e-07,1.0999792721122503e-06,0,0,0
holdout,holdout_paris_bures_03_pop_active,paris_bures,POP_ACTIVE,tight,POP_ACTIVE|tight,127,4433,pair_type,"P,P",full,38783.19,48320.04,507.1220025064051,925.1550045724958,212.22804699664982,18.11120181191903,paris_bures:holdout_non_frozen_via:hinge_medium_length_pressure:via148,non_frozen_same_scalar_via,hinge_medium_length_pressure,42386.0,685.3000033870339,214.72804699664982,15.71120181191903,117,1.4480871566607427,length_low|elevation_low|popularity_low,True,True,42724.0,558.1000025048852,227.90157756764347,16.735909559030052,119,10341,"P,P",True,0,True,1139,247,892,0,0,21241,0.6870913000020664,0.05667890000040643,0.06693780000205152,0.8378591999935452,0.8107080000045244,1.581629399996018,98,1139,0.0,{},,"{""metrics"": {""avg_pop"": 219.56003177203564, ""avg_width"": 18.023680095316106, ""elevation"": 521.4000024273992, ""length"": 40287.0, ""popularity_length"": 8845415.0, ""road_changes"": 94, ""width_length"": 726120.0}, ""normalized_violation_score"": 0.0, ""pair_type"": ""P,P"", ""profile_exact_deltas"": {""avg_pop"": 0.0, ""avg_width"": 0.0, ""elevation"": 0.0, ""length"": 0.0, ""popularity_length"": 0.0, ""road_changes"": 0.0, ""width_length"": 0.0}, ""profile_metrics"": {""avg_pop"": 219.56003177203564, ""avg_width"": 18.023680095316106, ""elevation"": 521.4000024273992, ""length"": 40287.0, ""popularity_length"": 8845415.0, ""road_changes"": 94, ""width_length"": 726120.0}, ""via_vertex"": 475, ""violations"": {""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}}",,,,,,,,
holdout,holdout_paris_bures_03_pop_active,paris_bures,POP_ACTIVE,tight,POP_ACTIVE|tight,127,4433,pair_type,"P,S",full,38783.19,48320.04,507.1220025064051,925.1550045724958,212.22804699664982,18.11120181191903,paris_bures:holdout_non_frozen_via:hinge_medium_length_pressure:via148,non_frozen_same_scalar_via,hinge_medium_length_pressure,42386.0,685.3000033870339,214.72804699664982,15.71120181191903,117,1.4480871566607427,length_low|elevation_low|popularity_low,True,True,42055.0,594.2000027745962,219.0133396742361,16.493163714183808,132,4142,"P,S",True,0,True,1240,317,923,0,0,21241,0.6870913000020664,0.0727171000035014,0.05830069999501575,0.9431577000068501,0.8181091000005836,1.7029661000124179,73,1240,0.0,{},,"{""metrics"": {""avg_pop"": 212.29175555276697, ""avg_width"": 17.48274563935249, ""elevation"": 629.500002771616, ""length"": 39845.0, ""popularity_length"": 8458765.0, ""road_changes"": 105, ""width_length"": 696600.0}, ""normalized_violation_score"": 0.0, ""pair_type"": ""P,S"", ""profile_exact_deltas"": {""avg_pop"": 0.0, ""avg_width"": 0.0, ""elevation"": 0.0, ""length"": 0.0, ""popularity_length"": 0.0, ""road_changes"": 0.0, ""width_length"": 0.0}, ""profile_metrics"": {""avg_pop"": 212.29175555276697, ""avg_width"": 17.48274563935249, ""elevation"": 629.500002771616, ""length"": 39845.0, ""popularity_length"": 8458765.0, ""road_changes"": 105, ""width_length"": 696600.0}, ""via_vertex"": 148, ""violations"": {""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}}",,,,,,,,
holdout,holdout_paris_bures_03_pop_active,paris_bures,POP_ACTIVE,tight,POP_ACTIVE|tight,127,4433,pair_type,"S,P",full,38783.19,48320.04,507.1220025064051,925.1550045724958,212.22804699664982,18.11120181191903,paris_bures:holdout_non_frozen_via:hinge_medium_length_pressure:via148,non_frozen_same_scalar_via,hinge_medium_length_pressure,42386.0,685.3000033870339,214.72804699664982,15.71120181191903,117,1.4480871566607427,length_low|elevation_low|popularity_low,False,False,,,,,,,,,,,23,0,23,0,0,21241,0.6870913000020664,0.0643827999883797,0.017054799987818114,0.016898600006243214,,0.7683726999966893,,23,0.0,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}",,"{""metrics"": {""avg_pop"": 214.67794924116822, ""avg_width"": 15.417421247289887, ""elevation"": 630.1000037267804, ""length"": 39205.0, ""popularity_length"": 8416449.0, ""road_changes"": 109, ""width_length"": 604440.0}, ""normalized_violation_score"": 0.0, ""pair_type"": ""S,P"", ""via_vertex"": 1571, ""violations"": {""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}}",,,,,,,,
holdout,holdout_paris_bures_03_pop_active,paris_bures,POP_ACTIVE,tight,POP_ACTIVE|tight,127,4433,pair_type,"S,S",full,38783.19,48320.04,507.1220025064051,925.1550045724958,212.22804699664982,18.11120181191903,paris_bures:holdout_non_frozen_via:hinge_medium_length_pressure:via148,non_frozen_same_scalar_via,hinge_medium_length_pressure,42386.0,685.3000033870339,214.72804699664982,15.71120181191903,117,1.4480871566607427,length_low|elevation_low|popularity_low,False,False,,,,,,,,,,,0,0,0,0,0,21241,0.6870913000020664,0.06490120000671595,2.5000044843181968e-06,3.00002284348011e-07,,0.7519928000110667,,0,0.024293864419768704,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 5.155839399808912, ""width_high"": 0.0}",popularity_low,"{""metrics"": {""avg_pop"": 207.0722075968409, ""avg_width"": 15.454222556516653, ""elevation"": 615.1000033542514, ""length"": 47862.0, ""popularity_length"": 9910890.0, ""road_changes"": 132, ""width_length"": 739670.0}, ""normalized_violation_score"": 0.024293864419768704, ""pair_type"": ""S,S"", ""via_vertex"": 5948, ""violations"": {""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 5.155839399808912, ""width_high"": 0.0}}",,,,,,,,
holdout,holdout_paris_bures_03_pop_active,paris_bures,POP_ACTIVE,tight,POP_ACTIVE|tight,127,4433,union,VIA-UNION-2,full,38783.19,48320.04,507.1220025064051,925.1550045724958,212.22804699664982,18.11120181191903,paris_bures:holdout_non_frozen_via:hinge_medium_length_pressure:via148,non_frozen_same_scalar_via,hinge_medium_length_pressure,42386.0,685.3000033870339,214.72804699664982,15.71120181191903,117,1.4480871566607427,length_low|elevation_low|popularity_low,True,True,42724.0,558.1000025048852,227.90157756764347,16.735909559030052,119,10341,"P,P",True,0,True,1139,62,892,0,0,42482,0.6870913000020664,0.12158010000712238,0.07825649999722373,0.8378594999958295,0.8869279000064125,1.6465309000050183,98,1139,0.0,{},,"{""metrics"": {""avg_pop"": 219.56003177203564, ""avg_width"": 18.023680095316106, ""elevation"": 521.4000024273992, ""length"": 40287.0, ""popularity_length"": 8845415.0, ""road_changes"": 94, ""width_length"": 726120.0}, ""normalized_violation_score"": 0.0, ""pair_type"": ""P,P"", ""profile_exact_deltas"": {""avg_pop"": 0.0, ""avg_width"": 0.0, ""elevation"": 0.0, ""length"": 0.0, ""popularity_length"": 0.0, ""road_changes"": 0.0, ""width_length"": 0.0}, ""profile_metrics"": {""avg_pop"": 219.56003177203564, ""avg_width"": 18.023680095316106, ""elevation"": 521.4000024273992, ""length"": 40287.0, ""popularity_length"": 8845415.0, ""road_changes"": 94, ""width_length"": 726120.0}, ""via_vertex"": 475, ""violations"": {""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}}","P,P|S,S",0.12158010000712238,0.1370998999918811,0.8378594999958295,0.9600563000130933,97,0,0
holdout,holdout_paris_bures_03_pop_active,paris_bures,POP_ACTIVE,tight,POP_ACTIVE|tight,127,4433,union,MIXED-VIA-2,full,38783.19,48320.04,507.1220025064051,925.1550045724958,212.22804699664982,18.11120181191903,paris_bures:holdout_non_frozen_via:hinge_medium_length_pressure:via148,non_frozen_same_scalar_via,hinge_medium_length_pressure,42386.0,685.3000033870339,214.72804699664982,15.71120181191903,117,1.4480871566607427,length_low|elevation_low|popularity_low,True,True,42055.0,594.2000027745962,219.0133396742361,16.493163714183808,132,4142,"P,S",True,0,True,2402,140,1838,0,0,84964,0.6870913000020664,0.2586799999990035,0.08120139999664389,1.7979158000089228,1.0269726999977138,2.7436871000099927,98,2402,0.0,{},,"{""metrics"": {""avg_pop"": 219.56003177203564, ""avg_width"": 18.023680095316106, ""elevation"": 521.4000024273992, ""length"": 40287.0, ""popularity_length"": 8845415.0, ""road_changes"": 94, ""width_length"": 726120.0}, ""normalized_violation_score"": 0.0, ""pair_type"": ""P,P"", ""profile_exact_deltas"": {""avg_pop"": 0.0, ""avg_width"": 0.0, ""elevation"": 0.0, ""length"": 0.0, ""popularity_length"": 0.0, ""road_changes"": 0.0, ""width_length"": 0.0}, ""profile_metrics"": {""avg_pop"": 219.56003177203564, ""avg_width"": 18.023680095316106, ""elevation"": 521.4000024273992, ""length"": 40287.0, ""popularity_length"": 8845415.0, ""road_changes"": 94, ""width_length"": 726120.0}, ""via_vertex"": 475, ""violations"": {""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}}","P,P|P,S|S,P|S,S",0.12158010000712238,0.1370998999918811,0.8378594999958295,0.9600563000130933,97,0,0
holdout,holdout_anchor_west_east_18_width_active,anchor_west_east,WIDTH_ACTIVE,tight,WIDTH_ACTIVE|tight,5495,9171,pair_type,"P,P",full,47639.475,59354.1,282.1619999922812,531.2999999895692,178.03766445788918,16.622447901661385,anchor_west_east:holdout_non_frozen_via:width_linear_mild:via6714,non_frozen_same_scalar_via,width_linear_mild,52065.0,381.2999999895692,203.03766445788918,16.272447901661383,143,1.790622832570398,length_low|elevation_low|width_high,True,True,54930.0,442.3000008687377,188.72106317130894,15.0064627707992,178,17418,"P,P",True,0,True,1331,221,1110,0,0,21241,0.7667826999968383,0.06481749999511521,0.043863600003533065,1.2099375999969197,0.8754637999954866,2.0415377999888733,44,1331,0.0,{},,"{""metrics"": {""avg_pop"": 224.9821447875752, ""avg_width"": 16.10284314078772, ""elevation"": 480.7000050842762, ""length"": 55502.0, ""popularity_length"": 12486959.0, ""road_changes"": 127, ""width_length"": 893740.0}, ""normalized_violation_score"": 0.0, ""pair_type"": ""P,P"", ""profile_exact_deltas"": {""avg_pop"": 0.0, ""avg_width"": 0.0, ""elevation"": 0.0, ""length"": 0.0, ""popularity_length"": 0.0, ""road_changes"": 0.0, ""width_length"": 0.0}, ""profile_metrics"": {""avg_pop"": 224.9821447875752, ""avg_width"": 16.10284314078772, ""elevation"": 480.7000050842762, ""length"": 55502.0, ""popularity_length"": 12486959.0, ""road_changes"": 127, ""width_length"": 893740.0}, ""via_vertex"": 3081, ""violations"": {""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}}",,,,,,,,
holdout,holdout_anchor_west_east_18_width_active,anchor_west_east,WIDTH_ACTIVE,tight,WIDTH_ACTIVE|tight,5495,9171,pair_type,"P,S",full,47639.475,59354.1,282.1619999922812,531.2999999895692,178.03766445788918,16.622447901661385,anchor_west_east:holdout_non_frozen_via:width_linear_mild:via6714,non_frozen_same_scalar_via,width_linear_mild,52065.0,381.2999999895692,203.03766445788918,16.272447901661383,143,1.790622832570398,length_low|elevation_low|width_high,True,True,50930.0,475.8000007420778,183.2498920086393,14.86461810327901,155,9080,"P,S",True,0,True,339,39,300,0,0,21241,0.7667826999968383,0.06458140000177082,0.09594870000728406,0.32023800000024494,0.9273128000058932,1.151602099998854,101,339,0.0,{},,"{""metrics"": {""avg_pop"": 191.88958864215508, ""avg_width"": 16.128048780487806, ""elevation"": 497.2999994158745, ""length"": 54940.0, ""popularity_length"": 10542414.0, ""road_changes"": 155, ""width_length"": 886075.0}, ""normalized_violation_score"": 0.0, ""pair_type"": ""P,S"", ""profile_exact_deltas"": {""avg_pop"": 0.0, ""avg_width"": 0.0, ""elevation"": 0.0, ""length"": 0.0, ""popularity_length"": 0.0, ""road_changes"": 0.0, ""width_length"": 0.0}, ""profile_metrics"": {""avg_pop"": 191.88958864215508, ""avg_width"": 16.128048780487806, ""elevation"": 497.2999994158745, ""length"": 54940.0, ""popularity_length"": 10542414.0, ""road_changes"": 155, ""width_length"": 886075.0}, ""via_vertex"": 985, ""violations"": {""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}}",,,,,,,,
holdout,holdout_anchor_west_east_18_width_active,anchor_west_east,WIDTH_ACTIVE,tight,WIDTH_ACTIVE|tight,5495,9171,pair_type,"S,P",full,47639.475,59354.1,282.1619999922812,531.2999999895692,178.03766445788918,16.622447901661385,anchor_west_east:holdout_non_frozen_via:width_linear_mild:via6714,non_frozen_same_scalar_via,width_linear_mild,52065.0,381.2999999895692,203.03766445788918,16.272447901661383,143,1.790622832570398,length_low|elevation_low|width_high,True,True,49650.0,409.2000033929944,200.6576032225579,14.911480362537764,144,7125,"S,P",True,0,True,1897,258,1639,0,0,21241,0.7667826999968383,0.06468040001345798,0.10483329999260604,1.7256100999948103,0.9362964000029024,2.5570732000051066,116,1897,0.0,{},,"{""metrics"": {""avg_pop"": 186.7634667983589, ""avg_width"": 15.960150433064884, ""elevation"": 432.5000020638108, ""length"": 52648.0, ""popularity_length"": 9832723.0, ""road_changes"": 175, ""width_length"": 840270.0}, ""normalized_violation_score"": 0.0, ""pair_type"": ""S,P"", ""profile_exact_deltas"": {""avg_pop"": 0.0, ""avg_width"": 0.0, ""elevation"": 0.0, ""length"": 0.0, ""popularity_length"": 0.0, ""road_changes"": 0.0, ""width_length"": 0.0}, ""profile_metrics"": {""avg_pop"": 186.7634667983589, ""avg_width"": 15.960150433064884, ""elevation"": 432.5000020638108, ""length"": 52648.0, ""popularity_length"": 9832723.0, ""road_changes"": 175, ""width_length"": 840270.0}, ""via_vertex"": 206, ""violations"": {""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}}",,,,,,,,
holdout,holdout_anchor_west_east_18_width_active,anchor_west_east,WIDTH_ACTIVE,tight,WIDTH_ACTIVE|tight,5495,9171,pair_type,"S,S",full,47639.475,59354.1,282.1619999922812,531.2999999895692,178.03766445788918,16.622447901661385,anchor_west_east:holdout_non_frozen_via:width_linear_mild:via6714,non_frozen_same_scalar_via,width_linear_mild,52065.0,381.2999999895692,203.03766445788918,16.272447901661383,143,1.790622832570398,length_low|elevation_low|width_high,True,True,55779.0,510.69999922811985,184.11767869628355,15.82047006938095,169,6714,"S,S",True,0,True,31,7,24,0,0,21241,0.7667826999968383,0.05616339998960029,0.0010478999902261421,0.027358499995898455,0.8239939999766648,0.8503045999823371,1,31,0.0,{},,"{""metrics"": {""avg_pop"": 184.11767869628355, ""avg_width"": 15.82047006938095, ""elevation"": 510.69999922811985, ""length"": 55779.0, ""popularity_length"": 10269900.0, ""road_changes"": 169, ""width_length"": 882450.0}, ""normalized_violation_score"": 0.0, ""pair_type"": ""S,S"", ""profile_exact_deltas"": {""avg_pop"": 0.0, ""avg_width"": 0.0, ""elevation"": 0.0, ""length"": 0.0, ""popularity_length"": 0.0, ""road_changes"": 0.0, ""width_length"": 0.0}, ""profile_metrics"": {""avg_pop"": 184.11767869628355, ""avg_width"": 15.82047006938095, ""elevation"": 510.69999922811985, ""length"": 55779.0, ""popularity_length"": 10269900.0, ""road_changes"": 169, ""width_length"": 882450.0}, ""via_vertex"": 6714, ""violations"": {""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}}",,,,,,,,
holdout,holdout_anchor_west_east_18_width_active,anchor_west_east,WIDTH_ACTIVE,tight,WIDTH_ACTIVE|tight,5495,9171,union,VIA-UNION-2,full,47639.475,59354.1,282.1619999922812,531.2999999895692,178.03766445788918,16.622447901661385,anchor_west_east:holdout_non_frozen_via:width_linear_mild:via6714,non_frozen_same_scalar_via,width_linear_mild,52065.0,381.2999999895692,203.03766445788918,16.272447901661383,143,1.790622832570398,length_low|elevation_low|width_high,True,True,54930.0,442.3000008687377,188.72106317130894,15.0064627707992,178,17418,"P,P",True,0,True,1362,52,1134,0,0,42482,0.7667826999968383,0.1209808999847155,0.041858999989926815,1.2372960999928182,0.9296225999714807,2.125059699974372,44,1362,0.0,{},,"{""metrics"": {""avg_pop"": 224.9821447875752, ""avg_width"": 16.10284314078772, ""elevation"": 480.7000050842762, ""length"": 55502.0, ""popularity_length"": 12486959.0, ""road_changes"": 127, ""width_length"": 893740.0}, ""normalized_violation_score"": 0.0, ""pair_type"": ""P,P"", ""profile_exact_deltas"": {""avg_pop"": 0.0, ""avg_width"": 0.0, ""elevation"": 0.0, ""length"": 0.0, ""popularity_length"": 0.0, ""road_changes"": 0.0, ""width_length"": 0.0}, ""profile_metrics"": {""avg_pop"": 224.9821447875752, ""avg_width"": 16.10284314078772, ""elevation"": 480.7000050842762, ""length"": 55502.0, ""popularity_length"": 12486959.0, ""road_changes"": 127, ""width_length"": 893740.0}, ""via_vertex"": 3081, ""violations"": {""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}}","P,P|S,S",0.1209808999847155,0.1292618000152288,1.2372960999928182,2.0458480999950552,43,0,0
holdout,holdout_anchor_west_east_18_width_active,anchor_west_east,WIDTH_ACTIVE,tight,WIDTH_ACTIVE|tight,5495,9171,union,MIXED-VIA-2,full,47639.475,59354.1,282.1619999922812,531.2999999895692,178.03766445788918,16.622447901661385,anchor_west_east:holdout_non_frozen_via:width_linear_mild:via6714,non_frozen_same_scalar_via,width_linear_mild,52065.0,381.2999999895692,203.03766445788918,16.272447901661383,143,1.790622832570398,length_low|elevation_low|width_high,True,True,49650.0,409.2000033929944,200.6576032225579,14.911480362537764,144,7125,"S,P",True,0,True,3598,117,3073,0,0,84964,0.7667826999968383,0.2502426999999443,0.12695289999828674,3.2831441999878734,1.1439782999950694,4.300169599984656,149,3598,0.0,{},,"{""metrics"": {""avg_pop"": 224.9821447875752, ""avg_width"": 16.10284314078772, ""elevation"": 480.7000050842762, ""length"": 55502.0, ""popularity_length"": 12486959.0, ""road_changes"": 127, ""width_length"": 893740.0}, ""normalized_violation_score"": 0.0, ""pair_type"": ""P,P"", ""profile_exact_deltas"": {""avg_pop"": 0.0, ""avg_width"": 0.0, ""elevation"": 0.0, ""length"": 0.0, ""popularity_length"": 0.0, ""road_changes"": 0.0, ""width_length"": 0.0}, ""profile_metrics"": {""avg_pop"": 224.9821447875752, ""avg_width"": 16.10284314078772, ""elevation"": 480.7000050842762, ""length"": 55502.0, ""popularity_length"": 12486959.0, ""road_changes"": 127, ""width_length"": 893740.0}, ""via_vertex"": 3081, ""violations"": {""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}}","P,P|P,S|S,P|S,S",0.1209808999847155,0.1292618000152288,1.2372960999928182,2.0458480999950552,148,0,0
holdout,holdout_anchor_south_north_09_multi_tight,anchor_south_north,MULTI_TIGHT,tight,MULTI_TIGHT|POP_ACTIVE|WIDTH_ACTIVE|tight,796,7935,pair_type,"P,P",full,49560.47,53515.036,483.971998924613,562.0319987511634,197.5435375209315,13.214352194400094,anchor_south_north:holdout_non_frozen_via:hinge_low_length_pressure:via17418,non_frozen_same_scalar_via,hinge_low_length_pressure,51358.0,520.3999988436699,202.5435375209315,12.564352194400094,159,5.238873241716034,length_low|elevation_low|popularity_low|width_high,False,False,,,,,,,,,,,0,0,0,0,0,21243,0.684058200000436,0.0585813999932725,3.600012860260904e-06,4.00003045797348e-07,,0.7426399999967543,,0,0.0240182427860096,"{""elevation_high"": 0.0, ""elevation_low"": 0.7720017454028039, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.3173855192649402}",elevation_low|width_high,"{""metrics"": {""avg_pop"": 217.1862720811022, ""avg_width"": 13.531737713665034, ""elevation"": 483.1999971792102, ""length"": 52477.0, ""popularity_length"": 11397284.0, ""road_changes"": 143, ""width_length"": 710105.0}, ""normalized_violation_score"": 0.0240182427860096, ""pair_type"": ""P,P"", ""via_vertex"": 5517, ""violations"": {""elevation_high"": 0.0, ""elevation_low"": 0.7720017454028039, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.3173855192649402}}",,,,,,,,
holdout,holdout_anchor_south_north_09_multi_tight,anchor_south_north,MULTI_TIGHT,tight,MULTI_TIGHT|POP_ACTIVE|WIDTH_ACTIVE|tight,796,7935,pair_type,"P,S",full,49560.47,53515.036,483.971998924613,562.0319987511634,197.5435375209315,13.214352194400094,anchor_south_north:holdout_non_frozen_via:hinge_low_length_pressure:via17418,non_frozen_same_scalar_via,hinge_low_length_pressure,51358.0,520.3999988436699,202.5435375209315,12.564352194400094,159,5.238873241716034,length_low|elevation_low|popularity_low|width_high,False,False,,,,,,,,,,,0,0,0,0,0,21243,0.684058200000436,0.056979400003910996,2.8999929782003164e-06,3.00002284348011e-07,,0.7410379000066314,,0,0.01815029203663872,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 55.470000000001164, ""popularity_low"": 0.0, ""width_high"": 0.23984435140335947}",length_low|width_high,"{""metrics"": {""avg_pop"": 211.22941117058883, ""avg_width"": 13.454196545803454, ""elevation"": 487.1999996379018, ""length"": 49505.0, ""popularity_length"": 10456912.0, ""road_changes"": 138, ""width_length"": 666050.0}, ""normalized_violation_score"": 0.01815029203663872, ""pair_type"": ""P,S"", ""via_vertex"": 20814, ""violations"": {""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 55.470000000001164, ""popularity_low"": 0.0, ""width_high"": 0.23984435140335947}}",,,,,,,,
holdout,holdout_anchor_south_north_09_multi_tight,anchor_south_north,MULTI_TIGHT,tight,MULTI_TIGHT|POP_ACTIVE|WIDTH_ACTIVE|tight,796,7935,pair_type,"S,P",full,49560.47,53515.036,483.971998924613,562.0319987511634,197.5435375209315,13.214352194400094,anchor_south_north:holdout_non_frozen_via:hinge_low_length_pressure:via17418,non_frozen_same_scalar_via,hinge_low_length_pressure,51358.0,520.3999988436699,202.5435375209315,12.564352194400094,159,5.238873241716034,length_low|elevation_low|popularity_low|width_high,False,False,,,,,,,,,,,2,0,2,0,0,21243,0.684058200000436,0.06488389999140054,0.001552699992316775,0.001407100004144013,,0.7503491999959806,,2,0.0,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}",,"{""metrics"": {""avg_pop"": 202.47059167674246, ""avg_width"": 13.212781309723468, ""elevation"": 508.09999660402536, ""length"": 51278.0, ""popularity_length"": 10382287.0, ""road_changes"": 147, ""width_length"": 677525.0}, ""normalized_violation_score"": 0.0, ""pair_type"": ""S,P"", ""via_vertex"": 17618, ""violations"": {""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}}",,,,,,,,
holdout,holdout_anchor_south_north_09_multi_tight,anchor_south_north,MULTI_TIGHT,tight,MULTI_TIGHT|POP_ACTIVE|WIDTH_ACTIVE|tight,796,7935,pair_type,"S,S",full,49560.47,53515.036,483.971998924613,562.0319987511634,197.5435375209315,13.214352194400094,anchor_south_north:holdout_non_frozen_via:hinge_low_length_pressure:via17418,non_frozen_same_scalar_via,hinge_low_length_pressure,51358.0,520.3999988436699,202.5435375209315,12.564352194400094,159,5.238873241716034,length_low|elevation_low|popularity_low|width_high,False,False,,,,,,,,,,,0,0,0,0,0,21243,0.684058200000436,0.05519749999803025,4.5000051613897085e-06,3.00002284348011e-07,,0.7392560000007506,,0,0.0018850438412937767,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0249096332207408}",width_high,"{""metrics"": {""avg_pop"": 197.76284128157033, ""avg_width"": 13.239261827620835, ""elevation"": 518.7999963834882, ""length"": 52779.0, ""popularity_length"": 10437725.0, ""road_changes"": 163, ""width_length"": 698755.0}, ""normalized_violation_score"": 0.0018850438412937767, ""pair_type"": ""S,S"", ""via_vertex"": 16591, ""violations"": {""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0249096332207408}}",,,,,,,,
