# old_node_id  xy_node_id  cell_id  hop_distance
1796739232 15801 34 7
206337350 4002 35 7
206332472 3990 35 7
156574480 2190 35 7
156574487 2191 35 7
156574567 2197 35 7
156574791 2222 35 7
156574531 2193 35 7
157452851 2249 35 7
157452810 2247 35 7
692194667 12602 35 7
692194640 12599 35 7
692194610 12596 35 7
321753451 9562 35 7
206332449 3988 35 7
157371868 2238 35 7
24912999 80 36 7
24924005 106 36 7
510573326 11586 36 7
36475835 587 36 7
36474702 579 36 7
36476881 595 36 7
36471649 552 36 7
64127730 889 36 7
129537079 1522 36 7
360946 2 36 7
36481437 645 36 7
152527979 2163 37 7
814100080 12953 37 7
811025536 12949 37 7
814100217 12955 37 7
257800681 6984 37 7
257800732 6986 37 7
152528837 2164 37 7
1335920434 14129 37 7
471157746 11269 37 7
1341778757 14159 37 7
141942656 2009 37 7
141942633 2008 37 7
257804045 6997 37 7
150744598 2142 37 7
5360511216 20137 37 7
677321742 12472 38 7
11575136810 22147 38 7
1544090098 15026 38 7
2182286593 17319 38 7
1836073232 16415 38 7
251137254 6422 38 7
251137270 6426 38 7
260964841 7392 38 7
908384963 13307 38 7
258524945 7086 38 7
7611607496 21034 39 7
7611607499 21035 39 7
253867209 6826 39 7
251613381 6544 39 7
2845191232 18534 39 7
2845191205 18532 39 7
262983104 7433 39 7
2326239110 17690 39 7
6030163622 20414 39 7
554930995 11683 40 7
606313140 12084 40 7
2635667774 18317 40 7
166414150 2368 40 7
207435542 4107 40 7
251489823 6510 40 7
251490191 6512 40 7
169290795 2399 40 7
363585000 10072 40 7
36427158 536 40 7
21389560 49 40 7
10154771963 21733 40 7
2066694515 17067 40 7
268401169 7637 40 7
36427589 540 40 7
529027270 11639 40 7
268401183 7639 40 7
193704952 2895 41 7
202949532 3448 41 7
197393547 3076 41 7
197594354 3099 41 7
193707550 2896 41 7
193710500 2899 41 7
197594304 3098 41 7
193710499 2898 41 7
4023552565 19441 41 7
193799003 2941 41 7
202984633 3452 41 7
193941194 2962 41 7
201218295 3388 41 7
1679069843 15492 42 7
1679055647 15486 42 7
3299160468 18870 42 7
246142722 6027 42 7
246143165 6032 42 7
1679091000 15501 42 7
631981047 12198 42 7
631979976 12186 42 7
1690353360 15561 42 7
631980155 12190 42 7
631980154 12189 42 7
9666230533 21557 42 7
290038635 8141 42 7
246161618 6055 42 7
290039428 8169 42 7
290039371 8167 42 7
1607735153 15251 42 7
165364723 2352 43 7
165364722 2351 43 7
3665714486 19165 43 7
165258506 2339 43 7
1420824342 14561 43 7
2872865299 18565 43 7
5349933797 20133 43 7
165358935 2345 43 7
168605574 2381 43 7
1918830963 16944 44 7
141592723 1929 44 7
175082166 2491 44 7
7770498455 21109 44 7
116120352 1329 44 7
2325538811 17682 44 7
30770167 376 44 7
6956196368 20848 44 7
1755336925 15747 44 7
180275744 2769 44 7
180269744 2766 44 7
367316716 10187 44 7
251614817 6545 45 7
241861246 5172 45 7
241861236 5171 45 7
241594824 5090 45 7
8272026268 21256 45 7
8272026253 21252 45 7
2870028461 18559 46 7
5939830094 20388 46 7
344786638 9802 46 7
7831562346 21153 46 7
2217372408 17413 46 7
248769135 6265 46 7
3191531851 18782 46 7
251745390 6652 46 7
2218919184 17420 46 7
255426788 6903 46 7
241894320 5220 46 7
241894264 5219 46 7
208516949 4253 47 7
208516995 4254 47 7
1806603979 15846 47 7
1806603971 15844 47 7
3750129709 19278 47 7
668591036 12416 47 7
208321361 4191 47 7
2284529381 17552 47 7
7712152191 21091 47 7
11364225933 22047 47 7
11364225906 22044 47 7
3750089561 19268 47 7
869572593 13108 47 7
869615149 13111 47 7
11364169758 22041 47 7
564911452 11719 47 7
564911345 11715 47 7
208341894 4225 47 7
871732488 13117 47 7
208479776 4237 47 7
2284499022 17548 47 7
1377830955 14482 48 7
945708541 13426 48 7
10780511655 21864 48 7
241496998 5064 48 7
10959838437 21907 48 7
10262736655 21768 48 7
603658431 12059 48 7
586863804 11904 48 7
310285394 9105 48 7
3787429355 19322 48 7
446936328 10902 48 7
452068777 11095 48 7
2456279963 17977 48 7
205496147 3636 48 7
139190936 1758 49 7
3590625844 19128 49 7
139191552 1763 49 7
6299163785 20520 49 7
139116606 1668 49 7
139225804 1788 49 7
139117540 1674 49 7
139119880 1678 49 7
139210590 1782 49 7
334668758 9700 49 7
1018660768 13592 51 7
60580069 873 51 7
241926959 5242 51 7
280714053 7895 51 7
1025295484 13636 51 7
242181344 5278 51 7
346910290 9905 51 7
1858947512 16700 51 7
149410127 2111 51 7
1829686658 15962 51 7
925953040 13367 52 7
1349679134 14275 52 7
1349679120 14274 52 7
1348630075 14225 52 7
2866252871 18555 52 7
4166168126 19524 52 7
925953174 13376 52 7
1863427255 16744 52 7
912495526 13318 52 7
2754832031 18442 52 7
246138632 5998 53 7
246140725 6014 53 7
246161445 6053 53 7
246142628 6025 53 7
205434187 3573 54 7
206389493 4073 54 7
206389483 4068 54 7
9147581189 21435 54 7
205462986 3601 54 7
206388735 4046 54 7
206386382 4016 54 7
206386997 4022 54 7
205497715 3648 54 7
446944840 10905 54 7
205497714 3647 54 7
2227742604 17424 54 7
1349440492 14253 54 7
206387698 4031 54 7
280724722 7898 55 7
243977156 5735 55 7
30763303 352 55 7
30763490 358 55 7
30763272 349 55 7
30763492 360 55 7
30677963 282 55 7
571910504 11838 55 7
30763100 344 55 7
371140410 10280 55 7
30677668 272 55 7
621244391 12127 55 7
2367372654 17820 55 7
4217462292 19558 55 7
299525254 8598 56 7
412298404 10510 56 7
4071188702 19473 56 7
298251056 8520 56 7
298867209 8576 56 7
7458978092 20993 56 7
6476920705 20657 56 7
291305948 8293 56 7
311097212 9186 56 7
307814576 9009 56 7
1157834861 13841 56 7
3887672094 19401 56 7
145910312 2053 57 7
1345592660 14200 57 7
270160506 7730 57 7
1345583499 14196 57 7
270189831 7740 57 7
1345584698 14198 57 7
1667877681 15448 57 7
1667877702 15450 57 7
1751854801 15718 57 7
390408104 10412 57 7
1751854847 15722 57 7
208842193 4322 57 7
8762643146 21381 57 7
119112012 1436 57 7
243213522 5505 58 7
8790120087 21382 58 7
242577285 5343 58 7
1845970576 16615 58 7
139464876 1883 58 7
242697517 5359 58 7
659424080 12318 59 7
206160513 3802 60 7
206322921 3981 60 7
1770503175 15759 60 7
206301459 3957 60 7
206161041 3809 60 7
206217542 3842 60 7
206217185 3835 60 7
206217741 3846 60 7
1595389725 15175 60 7
895738400 13212 60 7
206217177 3833 60 7
208531287 4269 60 7
243684053 5630 60 7
6474597837 20645 60 7
208912939 4345 61 7
89163093 981 61 7
208920794 4356 61 7
260659710 7368 61 7
306087402 8999 61 7
268398946 7578 61 7
366097218 10132 61 7
8939948284 21403 61 7
366094644 10125 61 7
11357615125 22007 61 7
340201553 9760 61 7
139265062 1831 61 7
875695367 13161 61 7
976978260 13513 61 7
366143406 10144 61 7
108303842 1194 61 7
139280055 1844 61 7
114279646 1284 61 7
304561684 8968 62 7
449219433 10997 62 7
4640455354 19797 62 7
654033937 12289 62 7
7099636138 20891 63 7
298185587 8514 63 7
1898462832 16887 63 7
470874256 11242 63 7
297515010 8467 63 7
6221553763 20485 63 7
315034582 9308 63 7
2140174237 17177 63 7
469251163 11197 63 7
463564344 11167 63 7
11976831673 22231 63 7
338999137 9746 64 7
4984926890 19931 64 7
494714514 11424 65 7
3238587773 18824 65 7
494714578 11442 65 7
3336828110 18897 65 7
7629813546 21045 65 7
278897604 7866 65 7
494714552 11433 65 7
503553817 11566 65 7
494714608 11452 65 7
494714627 11454 65 7
494531061 11398 65 7
494714571 11439 65 7
237621757 4970 66 7
4361557987 19670 66 7
215763229 4480 66 7
196683915 3023 66 7
231783458 4792 66 7
231783660 4794 66 7
218318462 4626 67 7
218318537 4633 67 7
150743380 2134 67 7
218260131 4607 67 7
412494452 10533 67 7
411389643 10504 67 7
253365887 6754 67 7
253863054 6804 67 7
643910414 12255 67 7
218318962 4645 67 7
2278810484 17520 67 7
415259264 10541 67 7
253365884 6753 67 7
1658278541 15435 68 7
2161862030 17230 68 7
2635904450 18318 68 7
2229789928 17427 68 7
6268788369 20502 68 7
4743972786 19826 68 7
4743972794 19828 68 7
1531706889 14963 68 7
1569523856 15078 68 7
251495435 6520 68 7
251499952 6524 68 7
1861486467 16701 68 7
1836072964 16390 68 7
366067119 10117 68 7
182651026 2796 69 7
180147195 2719 69 7
180155194 2725 69 7
180146308 2718 69 7
180147927 2721 69 7
10135057626 21712 69 7
1432726159 14621 69 7
180220483 2735 69 7
180245295 2762 69 7
180223558 2743 69 7
180246769 2763 69 7
253865917 6824 70 7
251144985 6457 70 7
3385194453 18931 70 7
1543460084 14992 70 7
470987167 11262 70 7
8401015827 21291 70 7
253743647 6763 70 7
253865909 6822 70 7
412494433 10529 70 7
3385093505 18925 70 7
190691021 2823 71 7
366072453 10121 71 7
168745839 2385 71 7
2487107301 18057 71 7
1694380146 15578 71 7
1694380203 15582 71 7
11362871960 22017 71 7
1836072978 16392 71 7
2806372060 18490 71 7
259077902 7202 71 7
1045342638 13718 71 7
6174695120 20461 71 7
6174695109 20460 71 7
5610234643 20210 71 7
267130053 7475 72 7
267202768 7506 72 7
449742180 11006 72 7
449714086 11004 72 7
233251616 4876 72 7
250553317 6350 72 7
2389866532 17853 72 7
267202766 7504 72 7
7072270716 20883 72 7
233251615 4875 72 7
233265494 4884 72 7
502842684 11541 72 7
291747935 8318 72 7
3190051666 18775 72 7
233236377 4867 72 7
432027240 10674 73 7
7103794005 20893 73 7
206389517 4074 73 7
3324154176 18891 73 7
1218923960 13931 73 7
2218919205 17421 74 7
3428139560 18973 74 7
241893998 5214 74 7
255427693 6908 74 7
268400913 7624 75 7
419330071 10600 75 7
162613337 2303 75 7
267040026 7464 75 7
268401480 7654 75 7
3609463492 19135 75 7
280949096 7921 75 7
458253777 11149 75 7
517328034 11611 75 7
268400765 7617 75 7
281159702 7928 75 7
176791709 2533 76 7
280734634 7903 76 7
597683550 11972 76 7
333659733 9689 76 7
30624311 261 76 7
565492189 11741 76 7
129500041 1516 76 7
30889959 398 76 7
30889960 399 76 7
1719119244 15656 76 7
503457524 11558 77 7
503457439 11555 77 7
443979884 10766 77 7
1828816104 15940 77 7
1828816149 15943 77 7
203342369 3480 77 7
203281403 3467 77 7
1832548195 16077 78 7
913877873 13320 78 7
260956078 7381 78 7
2166202447 17247 78 7
1836073209 16412 78 7
260956208 7388 78 7
768079187 12806 78 7
2149724486 17196 78 7
922796129 13348 78 7
1477030272 14709 78 7
1477030209 14705 78 7
1476937693 14696 78 7
251489933 6511 79 7
5702693120 20263 79 7
4610351358 19794 79 7
249662201 6309 79 7
249662175 6308 79 7
24913004 81 79 7
82409063 941 79 7
27453294 135 79 7
82409081 942 79 7
7741342574 21104 79 7
289386181 8119 79 7
1773530002 15762 79 7
251481403 6508 79 7
169278795 2390 79 7
169280138 2395 79 7
1351329362 14277 80 7
345771446 9893 80 7
255390128 6866 80 7
139489282 1896 80 7
798421862 12895 81 7
1793166015 15791 81 7
2393028210 17861 81 7
267241971 7539 81 7
798421863 12896 81 7
11972314690 22229 81 7
1731874128 15672 81 7
241490981 5056 81 7
6685095355 20718 81 7
6793054751 20785 81 7
3232977717 18814 81 7
1731874193 15675 81 7
243993578 5749 81 7
11364424944 22062 81 7
241584715 5079 81 7
1197362531 13883 81 7
798517263 12906 81 7
798534634 12913 81 7
7787247900 21122 82 7
156823798 2231 82 7
158370621 2257 82 7
243457620 5576 82 7
314077035 9280 82 7
1388348925 14503 82 7
6027173449 20410 82 7
157410339 2246 82 7
9631590015 21548 82 7
9631590003 21544 82 7
176814611 2549 83 7
3435220650 18986 83 7
622438937 12149 83 7
10221746296 21761 83 7
176812889 2545 83 7
3169265275 18737 83 7
132770081 1602 83 7
176764791 2519 83 7
30733089 336 83 7
178755368 2693 83 7
1754351095 15744 83 7
132763868 1588 83 7
1199430671 13891 84 7
241906028 5234 84 7
760588713 12776 84 7
2383143978 17836 84 7
7731799108 21097 84 7
1690571001 15566 84 7
5793571089 20326 84 7
96529537 1024 85 7
86874974 960 85 7
96512098 1012 85 7
1426119195 14594 85 7
1204778417 13909 85 7
466187924 11188 85 7
96530607 1028 85 7
8371096758 21285 85 7
9833863128 21618 85 7
206123427 3761 85 7
199109173 3282 85 7
6377741157 20566 85 7
206124429 3764 85 7
1838154415 16516 86 7
242543190 5291 86 7
1364310365 14361 86 7
243208911 5482 86 7
1845970629 16627 86 7
459390845 11158 86 7
1414947708 14539 86 7
1841010574 16543 86 7
242563972 5315 86 7
5922478343 20379 86 7
5897280755 20363 87 7
5897280743 20359 87 7
3660387667 19161 87 7
11535269020 22141 87 7
5138636844 19959 87 7
8715134727 21365 87 7
243892108 5668 87 7
218233638 4604 87 7
1554842618 15048 87 7
1837830555 16492 88 7
259095665 7206 89 7
259095668 7208 89 7
1831505815 16065 89 7
258986676 7190 89 7
8309130435 21266 89 7
2786125673 18463 89 7
9246662924 21456 90 7
2133408922 17156 90 7
1606558692 15236 90 7
354827967 9979 90 7
339663797 9758 90 7
268871416 7719 90 7
311097234 9189 90 7
268626533 7703 90 7
2441542261 17950 90 7
662529233 12356 90 7
221439546 4654 90 7
60579927 860 91 7
60579519 853 91 7
573453919 11856 91 7
243348035 5566 91 7
573435063 11849 91 7
243347972 5565 91 7
664808728 12373 91 7
243347378 5555 91 7
616203678 12109 92 7
10769472843 21858 92 7
3051112591 18686 92 7
247570854 6181 92 7
2278313524 17497 92 7
247567855 6179 92 7
247567137 6176 92 7
3051112595 18687 92 7
259436178 7234 92 7
1900122056 16893 92 7
2649514400 18340 92 7
312977584 9211 92 7
162304831 2293 93 7
175492885 2499 93 7
141602257 1956 93 7
132773127 1610 93 7
175492912 2501 93 7
277762538 7858 93 7
164350794 2320 93 7
2996099319 18654 93 7
3632382087 19145 93 7
64621411 891 93 7
128065399 1511 93 7
249550533 6300 93 7
64624091 903 93 7
34909762 408 93 7
141606906 1975 93 7
21389565 52 93 7
568456506 11773 93 7
276997281 7839 93 7
6867079927 20824 93 7
166413130 2366 93 7
268401942 7691 93 7
268401381 7648 93 7
268401473 7653 93 7
162296675 2292 93 7
1722770576 15660 94 7
198793884 3189 94 7
198807572 3203 94 7
1376240675 14474 94 7
250791983 6372 94 7
310438223 9128 94 7
679224449 12536 94 7
2887184646 18582 94 7
198762572 3172 94 7
1376240684 14476 94 7
244081684 5777 94 7
198817226 3207 94 7
198809700 3206 94 7
810353372 12945 95 7
810353344 12944 95 7
534303237 11667 95 7
810353447 12946 95 7
7774269710 21115 95 7
4153135744 19519 95 7
619498749 12112 95 7
1546407099 15034 95 7
1503146790 14811 95 7
1503147332 14813 95 7
1546328548 15029 95 7
253759501 6771 95 7
262825432 7427 95 7
603163419 12043 95 7
973809402 13478 95 7
3191577802 18789 96 7
251690148 6616 96 7
241613039 5128 96 7
241613026 5126 96 7
241595386 5092 96 7
241608398 5117 96 7
241613696 5129 96 7
439701734 10724 97 7
439701728 10722 97 7
452401908 11100 97 7
436546340 10690 97 7
1246212334 13960 97 7
297750723 8472 97 7
297324621 8462 97 7
2513992087 18104 97 7
3048689359 18677 97 7
1387209486 14499 97 7
298861925 8567 97 7
586713169 11894 97 7
2199915663 17354 97 7
452406350 11103 97 7
321349233 9551 97 7
2199915687 17355 97 7
3688186860 19221 99 7
313677576 9242 99 7
257835509 7027 99 7
257836052 7029 99 7
2200061863 17377 99 7
257814810 7018 99 7
409766633 10479 99 7
296628141 8418 99 7
296936348 8445 99 7
2917169869 18620 99 7
2491664492 18080 99 7
178696940 2629 99 7
4317597618 19625 99 7
4523809975 19759 99 7
244139427 5790 99 7
296628152 8420 99 7
5330121505 20107 99 7
297750743 8474 99 7
298861824 8564 99 7
257826922 7021 99 7
6751607273 20761 99 7
268400838 7620 99 7
4473170012 19744 0 8
30693212 311 0 8
281296031 7932 0 8
622372709 12139 0 8
229197882 4712 0 8
244602162 5903 0 8
229190922 4692 0 8
4374317097 19686 0 8
30733092 338 0 8
30793684 380 0 8
30693177 308 0 8
178755519 2695 0 8
8077923088 21196 0 8
606957485 12087 0 8
30763305 354 0 8
30763252 347 0 8
30730589 323 0 8
4473193898 19747 0 8
30730525 317 0 8
30684901 290 0 8
30769865 372 0 8
30769745 363 0 8
30769750 366 0 8
30769747 364 0 8
212372960 4414 1 8
7903281954 21168 1 8
259704263 7269 1 8
259704501 7272 1 8
259705074 7279 1 8
3448489041 18992 1 8
1370447310 14409 1 8
3794410113 19334 1 8
2630442119 18307 1 8
1370447427 14412 1 8
677590976 12480 1 8
247471516 6152 1 8
368228763 10214 1 8
368228764 10215 1 8
2670512928 18368 1 8
368224338 10207 1 8
35876770 526 2 8
51208132 754 2 8
1863363570 16742 2 8
1863363568 16741 2 8
51208347 759 2 8
6853208850 20812 2 8
6853208837 20806 2 8
368371433 10238 3 8
368371664 10240 3 8
1703453388 15615 3 8
801179432 12925 3 8
1798138773 15810 3 8
10115976414 21699 3 8
203965047 3495 3 8
203970178 3497 3 8
430486877 10654 3 8
243459002 5583 3 8
5779263682 20319 3 8
5779263683 20320 3 8
257149258 6970 4 8
36483203 655 4 8
139311860 1859 4 8
36483071 653 4 8
139309881 1851 4 8
2500391484 18095 4 8
139308939 1847 4 8
88198573 969 4 8
263332511 7434 4 8
139260301 1826 4 8
247852248 6222 5 8
247687763 6218 5 8
241596169 5105 5 8
277614038 7853 5 8
2834626615 18515 5 8
4933365673 19920 6 8
4933365665 19917 6 8
319463857 9538 6 8
319500694 9544 6 8
319500729 9545 6 8
1611044693 15270 6 8
7645637360 21061 6 8
7645648611 21064 6 8
945708539 13425 7 8
1377830930 14477 7 8
2432876618 17938 7 8
3103832712 18703 7 8
9353513012 21488 7 8
9353513005 21485 7 8
282911190 8001 7 8
446110864 10836 7 8
446110870 10837 7 8
460973708 11161 7 8
302058783 8647 7 8
1394071566 14505 7 8
394837369 10444 7 8
3022172455 18662 7 8
302058329 8644 7 8
302058879 8656 7 8
1719098475 15652 8 8
229199295 4713 8 8
229192565 4695 8 8
3954667676 19417 8 8
2403668762 17907 8 8
229192572 4697 8 8
229191504 4693 8 8
229195625 4707 8 8
229194738 4704 8 8
229197556 4710 8 8
317361495 9493 8 8
237072608 4908 8 8
231116495 4764 8 8
237078745 4920 8 8
237078744 4919 8 8
237071577 4896 8 8
1898575711 16890 8 8
459214426 11157 8 8
459191230 11156 8 8
2354686563 17764 8 8
2555467926 18181 8 8
338815324 9733 9 8
597456230 11967 9 8
1826678745 15892 9 8
1020974535 13617 9 8
246446941 6072 9 8
1447417734 14647 9 8
598659807 11985 9 8
197445645 3081 9 8
3797424575 19340 9 8
269303872 7721 10 8
4146241067 19515 10 8
35158006 477 10 8
247066147 6087 10 8
59723136 820 10 8
1183626950 13868 10 8
250347914 6328 10 8
250347561 6326 10 8
49768731 733 10 8
5159341036 19967 10 8
250347410 6324 10 8
49754351 719 10 8
1429195750 14616 11 8
242548485 5302 11 8
1327262476 14109 11 8
1327261834 14104 11 8
149352217 2110 11 8
10139389073 21715 11 8
7398219929 20980 11 8
243891941 5661 11 8
1327525159 14117 11 8
1327525250 14118 11 8
1327524827 14114 11 8
139522482 1903 11 8
1834642566 16268 11 8
2633470466 18314 12 8
335799540 9710 12 8
2491664470 18077 12 8
2633470457 18312 12 8
1016444130 13579 12 8
178692384 2627 12 8
2804975586 18486 12 8
237079632 4928 12 8
321354822 9558 12 8
237082881 4936 12 8
3821424899 19366 12 8
237079635 4929 12 8
237071586 4901 12 8
247156401 6092 12 8
247156592 6094 12 8
178706639 2638 12 8
178698772 2634 12 8
247156349 6090 12 8
409152970 10461 12 8
2921097264 18622 12 8
244604108 5912 12 8
244604201 5914 12 8
409152981 10467 12 8
409152964 10458 12 8
1361480833 14322 13 8
243996101 5764 13 8
3323697477 18881 13 8
8715829218 21366 13 8
245921341 5975 13 8
245921265 5972 13 8
245921228 5969 13 8
234612374 4892 13 8
1677665702 15479 13 8
1675161392 15468 13 8
205501382 3680 13 8
1599290297 15179 13 8
205436240 3582 13 8
1361480922 14331 13 8
3323701815 18884 13 8
2043686846 17048 14 8
209187614 4382 14 8
150743531 2136 14 8
209187691 4387 14 8
150743280 2132 14 8
209187819 4400 14 8
218318485 4628 14 8
2278810441 17516 14 8
2278810471 17519 14 8
643707584 12250 14 8
259700503 7258 14 8
259700622 7259 14 8
259698961 7253 14 8
259701096 7262 14 8
1889938835 16862 14 8
216341366 4507 15 8
874559730 13138 15 8
229791476 4719 15 8
96487242 1002 15 8
1415024004 14540 15 8
1415180530 14550 15 8
215873753 4489 15 8
216465322 4556 15 8
216444686 4550 15 8
216483735 4561 15 8
229831370 4733 15 8
229857834 4736 15 8
302519524 8729 16 8
302518626 8719 16 8
846016096 13073 16 8
304201498 8957 16 8
304201075 8954 16 8
496963993 11464 16 8
767042745 12801 16 8
2857467531 18548 16 8
6364238178 20563 16 8
303229520 8820 16 8
304200059 8944 16 8
308724974 9067 16 8
308724881 9051 16 8
308724924 9061 16 8
4239825872 19570 16 8
838715295 13032 16 8
311469913 9201 16 8
666742960 12399 16 8
2304905862 17625 16 8
1965867120 16988 16 8
290040286 8179 16 8
302794580 8773 16 8
303289935 8844 16 8
302791399 8767 16 8
929472388 13401 16 8
302706391 8758 16 8
302789974 8765 16 8
302522715 8740 16 8
499983462 11516 16 8
6475085158 20652 16 8
312052255 9203 16 8
302497922 8696 16 8
303228083 8819 16 8
302508498 8707 16 8
302522595 8738 16 8
243892237 5680 17 8
218154774 4572 17 8
243892139 5669 17 8
7167040580 20929 17 8
180220480 2733 18 8
9755835438 21598 18 8
5615813433 20212 18 8
166268719 2359 18 8
4244126058 19576 18 8
205498838 3658 18 8
166266600 2358 18 8
9327726968 21473 18 8
193718818 2906 18 8
2367253621 17814 18 8
193801906 2947 18 8
192768790 2871 18 8
5353539580 20134 18 8
878714487 13168 19 8
112374411 1250 19 8
108291902 1181 19 8
366200747 10163 19 8
366205911 10165 19 8
6812222503 20796 19 8
366218297 10176 19 8
366218408 10177 19 8
3247052682 18839 19 8
366103120 10134 19 8
366197829 10157 19 8
108243094 1173 19 8
108243091 1171 19 8
51243841 774 19 8
1751038221 15714 20 8
115647714 1298 20 8
118054541 1388 20 8
833524393 13018 20 8
118112824 1413 20 8
244515463 5896 20 8
119145512 1452 20 8
118112550 1412 20 8
270234723 7742 20 8
256401914 6917 20 8
118030749 1383 20 8
100296872 1053 21 8
257802188 6988 21 8
369746266 10253 21 8
100296871 1052 21 8
307715274 9004 21 8
11764834446 22160 21 8
313673740 9227 21 8
4450955490 19729 21 8
4196339414 19546 21 8
2670828759 18369 21 8
310584591 9148 21 8
2889057696 18592 22 8
1643173577 15397 22 8
292466047 8354 22 8
1057479076 13739 22 8
681339082 12542 22 8
681339051 12541 22 8
371252215 10282 22 8
616203676 12107 22 8
1306173418 14048 22 8
1375583840 14470 22 8
287019456 8061 22 8
4841213723 19876 22 8
158520557 2261 23 8
193873572 2948 23 8
202549967 3441 23 8
6462442453 20637 23 8
6462442456 20639 23 8
353192751 9960 23 8
74906073 910 23 8
3359987557 18908 23 8
125631589 1499 23 8
125626637 1478 23 8
125630187 1490 23 8
129546091 1529 23 8
5598614542 20203 23 8
81079882 921 24 8
96514891 1020 24 8
199121418 3297 24 8
199126126 3309 24 8
5321694140 20097 24 8
1832557192 16086 24 8
2546042827 18166 24 8
2546042825 18165 24 8
209100547 4363 24 8
1831131538 16002 24 8
2546042822 18164 24 8
206128201 3766 25 8
206128197 3765 25 8
244131757 5787 25 8
728623320 12740 25 8
730033583 12742 25 8
11338254104 22000 25 8
734200970 12745 25 8
672476450 12442 25 8
1801484170 15823 25 8
281934864 7939 25 8
205244924 3540 25 8
205629265 3730 25 8
5405652577 20151 25 8
205331401 3555 25 8
205231838 3535 25 8
884425890 13187 25 8
6562878560 20691 26 8
2263022715 17452 26 8
197293419 3039 26 8
214880677 4466 26 8
9425744623 21508 26 8
4318175651 19637 26 8
29585086 230 26 8
356429706 10006 26 8
141958499 2029 26 8
141924594 1988 26 8
2350003204 17738 26 8
29585090 232 26 8
569934764 11785 27 8
298861972 8569 27 8
569934922 11787 27 8
569940397 11803 27 8
2354018417 17762 27 8
469386144 11210 27 8
2099791820 17098 27 8
303861555 8881 27 8
297970508 8496 27 8
303861628 8898 27 8
569936458 11795 27 8
1863943753 16759 27 8
469395132 11219 27 8
255420360 6882 28 8
3675991694 19198 28 8
1867088054 16774 28 8
250975228 6402 28 8
1643096970 15390 28 8
5307403785 20054 28 8
1752495828 15733 28 8
1375576923 14461 29 8
2514381786 18105 29 8
1375576916 14458 29 8
363899100 10089 29 8
362738371 10069 29 8
362738358 10068 29 8
362738343 10066 29 8
2202276064 17396 29 8
2284990191 17561 29 8
247679757 6217 29 8
10653293252 21818 29 8
447991145 10941 30 8
2070364227 17073 30 8
288566674 8098 30 8
1939389643 16957 30 8
205490824 3622 30 8
2240230257 17435 30 8
205496101 3635 30 8
445726257 10796 30 8
4409328869 19706 31 8
5564959131 20196 31 8
243898174 5720 31 8
10601454855 21811 31 8
1341499830 14150 31 8
1302831855 14044 31 8
701610964 12650 31 8
530289758 11643 31 8
152528856 2165 31 8
1302831634 14042 31 8
243898196 5723 31 8
52619882 788 32 8
1523166446 14955 32 8
7301478859 20966 32 8
51981367 783 32 8
1918475132 16935 32 8
51210440 767 32 8
1918475118 16933 32 8
52679427 791 32 8
8038214351 21189 32 8
1523165458 14945 32 8
3523997908 19077 32 8
216390110 4526 32 8
216402954 4531 32 8
8688259308 21357 32 8
59622956 807 32 8
58785659 800 32 8
824382976 12989 33 8
722663075 12708 33 8
2278118532 17485 33 8
1832579208 16101 33 8
6438841830 20620 33 8
416079011 10556 33 8
2278118462 17482 33 8
4665616777 19802 33 8
520671854 11615 33 8
659727518 12334 33 8
436242332 10688 34 8
237481677 4952 34 8
366216344 10169 34 8
9412209059 21506 34 8
139328376 1871 34 8
5716638475 20282 34 8
1719016599 15651 34 8
7619775881 21042 34 8
229845951 4734 34 8
229862795 4739 34 8
229907533 4755 34 8
229813762 4727 34 8
237709807 4992 34 8
1399342931 14512 35 8
1399343911 14513 35 8
157055742 2233 35 8
156574559 2196 35 8
157074682 2235 35 8
4428846089 19713 35 8
10269273898 21771 35 8
206332476 3992 35 8
206230545 3859 35 8
692194702 12604 35 8
324779064 9592 35 8
5713291437 20278 35 8
206332471 3989 35 8
5267967393 20027 35 8
206317803 3973 35 8
24912998 79 36 8
24924004 105 36 8
2506478638 18098 36 8
2246104742 17445 36 8
36473032 570 36 8
36476880 594 36 8
36471747 554 36 8
36471648 551 36 8
1363470287 14348 36 8
36598216 659 36 8
36481290 641 36 8
36481436 644 36 8
149038494 2094 37 8
814100881 12960 37 8
814100105 12954 37 8
257800735 6987 37 8
150744603 2143 37 8
257796774 6983 37 8
1335920429 14128 37 8
150744738 2148 37 8
471157372 11268 37 8
471157752 11270 37 8
7117350605 20898 37 8
141942606 2007 37 8
257804048 6998 37 8
257804043 6996 37 8
257804029 6995 37 8
3009353480 18655 37 8
312153874 9205 38 8
256021444 6911 38 8
1835505925 16330 38 8
1544090088 15025 38 8
260964842 7393 38 8
260964857 7397 38 8
260964848 7395 38 8
1544080671 15013 38 8
1836073217 16414 38 8
251137275 6427 38 8
6378617188 20567 38 8
260964827 7391 38 8
2146037488 17189 38 8
7611607494 21033 39 8
1095195522 13784 39 8
251749986 6668 39 8
11114315394 21948 39 8
251613353 6542 39 8
3393574796 18946 39 8
363585293 10073 40 8
166413911 2367 40 8
21389561 50 40 8
308224757 9028 40 8
251489815 6509 40 8
34909805 416 40 8
367672 8 40 8
169290803 2400 40 8
6271956471 20504 40 8
39859734 686 40 8
128064623 1510 40 8
268400957 7627 40 8
2333051337 17710 40 8
268401545 7660 40 8
